time,user,coin,side,px,sz,crossed
2023-04-14T16:20:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4722,500,false
2023-04-14T16:20:52Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4714,500,false
2023-04-14T16:21:04Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4707,500,false
2023-04-14T16:21:06Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4689,500,false
2023-04-14T16:21:19Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4696,500,false
2023-04-14T16:21:22Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.831,50,false
2023-04-14T16:21:26Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.83,50,false
2023-04-14T16:21:27Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4695,500,false
2023-04-14T16:21:28Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.84,7.5,false
2023-04-14T16:21:30Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.47,500,false
2023-04-14T16:22:05Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.475,500,false
2023-04-14T16:22:11Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4755,500,false
2023-04-14T16:22:40Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.884,50,false
2023-04-14T16:23:12Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4785,500,false
2023-04-14T16:23:39Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.878,50,false
2023-04-14T16:23:45Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4777,500,false
2023-04-14T16:24:01Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.87,50,false
2023-04-14T16:24:08Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4776,500,false
2023-04-14T16:24:13Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4782,500,false
2023-04-14T16:25:04Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.871,50,false
2023-04-14T16:25:09Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4795,500,false
2023-04-14T16:25:14Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4802,500,false
2023-04-14T16:25:52Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.895,50,false
2023-04-14T16:26:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4818,500,false
2023-04-14T16:27:35Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.887,50,false
2023-04-14T16:28:34Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4818,500,false
2023-04-14T16:28:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4804,500,false
2023-04-14T16:29:04Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.863,50,false
2023-04-14T16:30:06Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4792,500,false
2023-04-14T16:30:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.872,50,false
2023-04-14T16:30:13Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4761,500,false
2023-04-14T16:30:15Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.863,50,false
2023-04-14T16:30:39Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4774,64.8,false
2023-04-14T16:31:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.878,12.07,false
2023-04-14T16:31:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.878,37.93,false
2023-04-14T16:31:13Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4781,135.9,false
2023-04-14T16:31:13Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4781,364.1,false
2023-04-14T16:31:14Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.866,50,false
2023-04-14T16:31:33Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4757,500,false
2023-04-14T16:31:34Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4748,500,false
2023-04-14T16:31:41Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.851,50,false
2023-04-14T16:32:02Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.852,50,false
2023-04-14T16:32:02Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4743,500,false
2023-04-14T16:32:06Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.846,50,false
2023-04-14T16:32:11Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.829,15.91,false
2023-04-14T16:32:11Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.829,34.09,false
2023-04-14T16:32:12Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.818,50,false
2023-04-14T16:32:14Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.829,50,false
2023-04-14T16:32:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4707,444.7,false
2023-04-14T16:32:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4707,55.3,false
2023-04-14T16:32:39Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.846,50,false
2023-04-14T16:32:40Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.857,50,false
2023-04-14T16:32:48Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4717,404.1,false
2023-04-14T16:32:48Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4717,95.9,false
2023-04-14T16:33:06Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.85,50,false
2023-04-14T16:33:15Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4718,241.5,false
2023-04-14T16:33:15Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4718,258.5,false
2023-04-14T16:33:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4733,68.8,false
2023-04-14T16:33:38Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4762,500,false
2023-04-14T16:34:14Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.886,50,false
2023-04-14T16:34:19Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.882,50,false
2023-04-14T16:34:33Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4748,500,false
2023-04-14T16:34:46Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.898,50,false
2023-04-14T16:35:34Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4714,500,false
2023-04-14T16:35:40Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.881,50,false
2023-04-14T16:35:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4709,500,false
2023-04-14T16:35:57Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.843,50,false
2023-04-14T16:36:10Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4709,171.3,false
2023-04-14T16:36:10Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4709,328.7,false
2023-04-14T16:36:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.852,50,false
2023-04-14T16:36:43Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.865,50,false
2023-04-14T16:36:44Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.84,50,false
2023-04-14T16:36:49Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4681,500,false
2023-04-14T16:36:59Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.861,50,false
2023-04-14T16:37:01Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.861,50,false
2023-04-14T16:37:05Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.863,50,false
2023-04-14T16:37:07Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.866,50,false
2023-04-14T16:37:39Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.827,12.62,false
2023-04-14T16:37:39Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.827,37.38,false
2023-04-14T16:37:40Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4661,500,false
2023-04-14T16:37:41Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4652,500,false
2023-04-14T16:37:51Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.887,50,false
2023-04-14T16:38:08Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4693,500,false
2023-04-14T16:38:10Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.468,500,false
2023-04-14T16:38:14Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4671,500,false
2023-04-14T16:38:34Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.863,50,false
2023-04-14T16:38:35Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4683,105.2,false
2023-04-14T16:38:35Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4683,394.8,false
2023-04-14T16:39:09Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4671,500,false
2023-04-14T16:39:14Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4662,500,false
2023-04-14T16:39:15Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.843,26.17,false
2023-04-14T16:39:53Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4661,500,false
2023-04-14T16:40:05Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.826,50,false
2023-04-14T16:40:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.461,3.4,false
2023-04-14T16:40:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.461,496.6,false
2023-04-14T16:40:18Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.791,43.08,false
2023-04-14T16:40:18Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.791,6.92,false
2023-04-14T16:40:26Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4617,500,false
2023-04-14T16:40:30Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.807,50,false
2023-04-14T16:40:40Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4646,500,false
2023-04-14T16:40:46Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.814,21.76,false
2023-04-14T16:40:46Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.814,28.24,false
2023-04-14T16:40:50Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4631,500,false
2023-04-14T16:41:06Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.824,50,false
2023-04-14T16:41:08Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4655,500,false
2023-04-14T16:41:29Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4664,235.9,false
2023-04-14T16:41:29Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4664,264.1,false
2023-04-14T16:41:37Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4683,19.8,false
2023-04-14T16:41:37Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4683,480.2,false
2023-04-14T16:41:41Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4675,500,false
2023-04-14T16:41:43Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4687,500,false
2023-04-14T16:42:33Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4726,358.5,false
2023-04-14T16:42:45Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4704,240,false
2023-04-14T16:42:45Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4704,260,false
2023-04-14T16:43:46Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.88,50,false
2023-04-14T16:43:49Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.884,50,false
2023-04-14T16:44:00Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.896,50,false
2023-04-14T16:44:25Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.887,16.9,false
2023-04-14T16:44:25Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.887,16.9,false
2023-04-14T16:44:25Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.887,16.2,false
2023-04-14T16:44:28Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.883,19.87,false
2023-04-14T16:44:29Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.883,30.13,false
2023-04-14T16:45:01Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.475,500,false
2023-04-14T16:45:34Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4737,500,false
2023-04-14T16:45:56Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4747,500,false
2023-04-14T16:45:59Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4745,500,false
2023-04-14T16:46:22Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.884,50,false
2023-04-14T16:46:23Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.475,500,false
2023-04-14T16:46:25Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4758,500,false
2023-04-14T16:46:42Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.883,50,false
2023-04-14T16:46:51Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.856,50,false
2023-04-14T16:46:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4731,500,false
2023-04-14T16:47:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4723,500,false
2023-04-14T16:48:18Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.47,500,false
2023-04-14T16:48:22Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.47,500,false
2023-04-14T16:49:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4676,500,false
2023-04-14T16:50:31Z,0x069cb0aeab4abd5eab8e7bed1a128db31f64b116,BTC,Bid,29985,0.01939,false
2023-04-14T16:50:32Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4661,500,false
2023-04-14T16:50:34Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.791,50,false
2023-04-14T16:50:39Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.803,50,false
2023-04-14T16:50:41Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4685,168.7,false
2023-04-14T16:50:42Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4685,331.3,false
2023-04-14T16:50:49Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.811,50,false
2023-04-14T16:50:56Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.812,50,false
2023-04-14T16:50:59Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4733,500,false
2023-04-14T16:51:01Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4734,500,false
2023-04-14T16:51:19Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4718,500,false
2023-04-14T16:51:42Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.835,50,false
2023-04-14T16:51:46Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.832,50,false
2023-04-14T16:51:52Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.839,50,false
2023-04-14T16:52:03Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4778,500,false
2023-04-14T16:52:06Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4787,130.7,false
2023-04-14T16:52:06Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4787,369.3,false
2023-04-14T16:52:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.869,50,false
2023-04-14T16:52:14Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4795,38.2,false
2023-04-14T16:52:14Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4795,461.8,false
2023-04-14T16:52:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4804,28.1,false
2023-04-14T16:52:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4804,471.9,false
2023-04-14T16:52:34Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4826,500,false
2023-04-14T16:52:55Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4819,500,false
2023-04-14T16:55:23Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4824,500,false
2023-04-14T16:55:24Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4828,500,false
2023-04-14T16:55:35Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.882,50,false
2023-04-14T16:55:45Z,0x86219301a71c65a8f2c3e0ffce65bcdad7a01003,ETH,Bid,2059.7,0.5,true
2023-04-14T16:56:10Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.867,50,false
2023-04-14T16:56:21Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.894,50,false
2023-04-14T16:57:32Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4888,379.9,false
2023-04-14T16:58:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.906,17.72,false
2023-04-14T16:58:13Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.906,32.28,false
2023-04-14T16:58:21Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.91,50,false
2023-04-14T16:58:44Z,0x86219301a71c65a8f2c3e0ffce65bcdad7a01003,ETH,Bid,2062.6,1,true
2023-04-14T16:59:00Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.913,50,false
2023-04-14T16:59:32Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4897,55.5,false
2023-04-14T16:59:35Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.916,32.62,false
2023-04-14T16:59:35Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.916,9.44,false
2023-04-14T16:59:36Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.916,5.11,false
2023-04-14T16:59:49Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4904,500,false
2023-04-14T16:59:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4907,199.4,false
2023-04-14T16:59:51Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4907,300.6,false
2023-04-14T17:00:09Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.903,50,false
2023-04-14T17:00:11Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4896,500,false
2023-04-14T17:00:15Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.489,500,false
2023-04-14T17:00:18Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.903,2.45,false
2023-04-14T17:00:18Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.903,42.73,false
2023-04-14T17:00:59Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.914,15.82,false
2023-04-14T17:00:59Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4927,125.6,false
2023-04-14T17:00:59Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4927,374.4,false
2023-04-14T17:00:59Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.914,15.83,false
2023-04-14T17:01:22Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4942,149.3,false
2023-04-14T17:01:22Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4942,250.6,false
2023-04-14T17:01:24Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4942,100.1,false
2023-04-14T17:01:47Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.938,11.71,false
2023-04-14T17:02:03Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4965,500,false
2023-04-14T17:02:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4982,89.2,false
2023-04-14T17:02:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4982,93.2,false
2023-04-14T17:02:48Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4992,258.9,false
2023-04-14T17:04:27Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.5008,68.7,false
2023-04-14T17:04:27Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.5008,68.7,false
2023-04-14T17:06:43Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.4991,103.9,false
2023-04-14T17:08:42Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.963,50,false
2023-04-14T17:08:42Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.969,50,false
2023-04-14T17:08:48Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.4972,500,false
2023-04-14T17:08:49Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.027,50,false
2023-04-14T17:08:51Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.016,11.89,false
2023-04-14T17:08:51Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.016,38.11,false
2023-04-14T17:08:51Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.048,50,false
2023-04-14T17:08:53Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.023,50,false
2023-04-14T17:08:55Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.016,50,false
2023-04-14T17:08:55Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.057,50,false
2023-04-14T17:09:04Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,23.947,50,false
2023-04-14T17:09:12Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.032,50,false
2023-04-14T17:09:14Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.061,50,false
2023-04-14T17:09:17Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,23.98,50,false
2023-04-14T17:09:20Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.047,50,false
2023-04-14T17:09:21Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.036,50,false
2023-04-14T17:09:31Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.036,50,false
2023-04-14T17:09:32Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.065,40.96,false
2023-04-14T17:09:43Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.072,50,false
2023-04-14T17:09:44Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.046,50,false
2023-04-14T17:09:46Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.084,50,false
2023-04-14T17:10:01Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.083,50,false
2023-04-14T17:10:04Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.001,9.56,false
2023-04-14T17:10:05Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.095,50,false
2023-04-14T17:10:06Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.07,50,false
2023-04-14T17:10:08Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.052,50,false
2023-04-14T17:10:21Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.5032,500,false
2023-04-14T17:10:36Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.5065,500,false
2023-04-14T17:11:17Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.086,50,false
2023-04-14T17:11:19Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.061,50,false
2023-04-14T17:11:19Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.094,50,false
2023-04-14T17:11:48Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.5045,500,false
2023-04-14T17:12:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.5085,500,false
2023-04-14T17:12:17Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.5039,500,false
2023-04-14T17:12:20Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Ask,24.1,50,false
2023-04-14T17:12:22Z,0x0709b103d46d71458a71e5d81230dd688809a53d,SOL,Bid,24.064,50,false
2023-04-14T17:12:25Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Ask,1.5082,500,false
2023-04-14T17:12:25Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.5046,288,false
2023-04-14T17:12:25Z,0x51ec66e63199176f59c80268e0be6ffa91fab220,ARB,Bid,1.5046,212,false
